node_id,node_type,name,class,sentience_level,role_type,event_type,artifact_type,org_type,status,source
ARTIFACT:TIGHT_BEAM_LASER_COMMUNICATIONS,ARTIFACT,Tight Beam Laser Communications,,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:CELLULAR_PHONE,ARTIFACT,Cellular Phone,,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:SATELLITE_UPLINK,ARTIFACT,Satellite Uplink,,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:RASERTM_SCANNER,ARTIFACT,RaserTM Scanner,,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:AN_RECORDER,ARTIFACT,AN Recorder,,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:OLFACTORY_BOOSTERCHEM_ANALYZER,ARTIFACT,Olfactory Booster/Chem Analyzer,,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:REMOTE_TARGETING_LINK,ARTIFACT,Remote Targeting Link,,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:MOTION_DETECTORS,ARTIFACT,Motion Detectors,,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:MAGNETOMETER,ARTIFACT,Magnetometer,,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:MICROWAVE_DETECTOR,ARTIFACT,Microwave Detector,,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:NAVIGATION_SYSTEM,ARTIFACT,Navigation System,,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:RADAR_MILITARY,ARTIFACT,Radar (Military),,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:LOOKDOWN_RADAR,ARTIFACT,Look-down Radar,,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:RADAR_ID,ARTIFACT,Radar ID,,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:TERRAINFOLLOW_RADAR,ARTIFACT,Terrain-Follow Radar,,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:LASER_DETECTOR,ARTIFACT,Laser Detector,,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:LIGHT_AMPLIFICATION,ARTIFACT,Light Amplification,,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:ECCM_COUNTERCOUNTERMEASURES,ARTIFACT,ECCM (Counter-Countermeasures),,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
Wonderland Work Environment,PROGRAM,ARTIFACT,,,,,CyberGeneration-2027-VirtualFront.pdf,,,"Alters workspace appearance; gamifies mundane actions (e.g., faxing, navigation); improves morale, security, and complicates infiltration"
Virtual Museum,PROGRAM,ARTIFACT,,,,,CyberGeneration-2027-VirtualFront.pdf,,,View and interact with digital representations of global art/objects from home; AI can guide users via AR directions
Virtuality Apartment,PROGRAM,ARTIFACT,,,,,CyberGeneration-2027-VirtualFront.pdf,,,"Overlays chosen décor (scenery, wall color, fixtures, etc.) on real living space; can be changed monthly"
"V-Sim (Netdrama, V-Arcade, Multi-User Dungeon)",PROGRAM,ARTIFACT,,,,,CyberGeneration-2027-VirtualFront.pdf,,,Immersive entertainment; users maintain avatars in shared fictional digital spaces
"V-Drug Experience (Jamming, Simmed Substances)",PROGRAM,ARTIFACT,,,,,CyberGeneration-2027-VirtualFront.pdf,,,"Induces artificial drug-like states; may cause euphoria, disorientation, and high psychological addiction"
Virtual Camouflage Overlay (Parallax Perspective Imaging),PROGRAM,ARTIFACT,,,,,CyberGeneration-2027-VirtualFront.pdf,,,Makes real objects invisible from certain angles by masking them with dynamically colored virtual overlays
X-Net Netspace,PROGRAM,ARTIFACT,,,,,CyberGeneration-2027-VirtualFront.pdf,,,"Underground, mobile virtual BBS/netspace for free exchange of illicit info and tools"
Virtual Teacher,PROGRAM,ARTIFACT,,,,,CyberGeneration-2027-VirtualFront.pdf,,,Provides education via interactive virtual presence; overlays teacher or curriculum into user's environment
Virtual Conferencing,PROGRAM,ARTIFACT,,,,,Cyberpunk-2020-Wild-Side.pdf,,,"Real-time, virtual meeting with any party, global (minor lag for orbital/space)"
Virtual Shopping Network,PROGRAM,ARTIFACT,,,,,CyberGeneration-2027-VirtualFront.pdf,,,"Shop virtually with product demos, V-reps, and delivery without leaving home"
Guest Book (Net Surveillance Overlay),PROGRAM,ARTIFACT,,,,,Cyberpunk-2020-CP3511-Chromebook-3-4-Official.pdf,,,Logs icons passing a net location; can reveal presence of stealthy users
A Picture's Worth (Hidden Data in VR),PROGRAM,ARTIFACT,,,,,Cyberpunk-2020-CP3511-Chromebook-3-4-Official.pdf,,,Hides encrypted files inside code of VR objects; requires expert analysis to extract/decrypt
ARTIFACT:WALL,ARTIFACT,Wall,,,,,PROGRAM,,ACTIVE,"Cyberpunk 2020 Core Rulebook, p.129"
ARTIFACT:KILLER,ARTIFACT,Killer,,,,,PROGRAM,,ACTIVE,"Cyberpunk 2020 Core Rulebook, p.131"
ARTIFACT:SCOUT,ARTIFACT,Scout,,,,,PROGRAM,,ACTIVE,"Cyberpunk 2020 Core Rulebook, p.129"
ARTIFACT:BLOODHOUND,ARTIFACT,Bloodhound,,,,,PROGRAM,,ACTIVE,"Cyberpunk 2020 Core Rulebook, p.130"
ARTIFACT:RAVEN_ALARM,ARTIFACT,Raven Alarm,,,,,PROGRAM,,ACTIVE,"Cyberpunk 2020 Core Rulebook, p.129"
ARTIFACT:HELLHOUND,ARTIFACT,Hellhound,,,,,PROGRAM,,ACTIVE,"Cyberpunk 2020 Core Rulebook, p.132"
ARTIFACT:CODE_GATE,ARTIFACT,Code Gate,,,,,PROGRAM,,ACTIVE,"Cyberpunk 2020 Core Rulebook, p.130"
ARTIFACT:TAR_PIT,ARTIFACT,Tar Pit,,,,,PROGRAM,,ACTIVE,"Cyberpunk 2020 Core Rulebook, p.131"
ARTIFACT:CRYSTAL_WALL,ARTIFACT,Crystal Wall,,,,,PROGRAM,,ACTIVE,
ARTIFACT:BLOODSTAR,ARTIFACT,Bloodstar,,,,,PROGRAM,,ACTIVE,"Cyberpunk 2020 Core Rulebook, p.132"
ARTIFACT:HUNTERSEEKER,ARTIFACT,Hunter-Seeker,,,,,PROGRAM,,ACTIVE,"Cyberpunk 2020 Core Rulebook, p.132"
ARTIFACT:WATCHDOG,ARTIFACT,Watchdog,,,,,PROGRAM,,ACTIVE,"Cyberpunk 2020 Core Rulebook, p.130"
ARTIFACT:GRENDEL,ARTIFACT,Grendel,,,,,PROGRAM,,ACTIVE,"Cyberpunk 2020 Core Rulebook, p.133"
ARTIFACT:POISON,ARTIFACT,Poison,,,,,PROGRAM,,ACTIVE,"Cyberpunk 2020 Core Rulebook, p.133"
ARTIFACT:SCORPION,ARTIFACT,Scorpion,,,,,PROGRAM,,ACTIVE,"Cyberpunk 2020 Core Rulebook, p.133"
ARTIFACT:DRAGON,ARTIFACT,Dragon,,,,,PROGRAM,,ACTIVE,"Cyberpunk 2020 Core Rulebook, p.134"
ARTIFACT:SPARROW_ALARM,ARTIFACT,Sparrow Alarm,,,,,PROGRAM,,ACTIVE,"Cyberpunk 2020 Core Rulebook, p.129"
ARTIFACT:FENCE,ARTIFACT,Fence,,,,,PROGRAM,,ACTIVE,"Cyberpunk 2020 Core Rulebook, p.130"
ARTIFACT:FIREWALL,ARTIFACT,Firewall,,,,,PROGRAM,,ACTIVE,"CyberGeneration: VirtualFront, p.21"
ARTIFACT:REFLECTOR,ARTIFACT,Reflector,,,,,PROGRAM,,ACTIVE,"CyberGeneration: VirtualFront, p.22"
ARTIFACT:SWARM,ARTIFACT,Swarm,,,,,PROGRAM,,ACTIVE,"CyberGeneration: VirtualFront, p.23"
ARTIFACT:SHRAPNEL,ARTIFACT,Shrapnel,,,,,PROGRAM,,ACTIVE,"CyberGeneration: VirtualFront, p.23"
ARTIFACT:CONTAGION,ARTIFACT,Contagion,,,,,PROGRAM,,ACTIVE,"CyberGeneration: VirtualFront, p.24"
ARTIFACT:TRACEHOUND,ARTIFACT,Tracehound,,,,,PROGRAM,,ACTIVE,"CyberGeneration: VirtualFront, p.21"
ARTIFACT:BLACK_ADDER,ARTIFACT,Black Adder,,,,,PROGRAM,,ACTIVE,"Chromebook 3, p.59"
ARTIFACT:REFLECT_WALL,ARTIFACT,Reflect Wall,,,,,PROGRAM,,ACTIVE,"Chromebook 3, p.60"
ARTIFACT:NEURONET,ARTIFACT,Neuro-Net,,,,,PROGRAM,,ACTIVE,"Chromebook 4, p.62"
ENTITY:WAKAKO_OKADA,ENTITY,Wakako Okada,PERSON,HUMAN,FIXER,,,,ACTIVE,Night City SB
ENTITY:SEBASTIAN_PADRE_IBARRA,ENTITY,Sebastian “Padre” Ibarra,PERSON,HUMAN,FIXER,,,,ACTIVE,Night City SB
ENTITY:REGINA_JONES,ENTITY,Regina Jones,PERSON,HUMAN,FIXER,,,,ACTIVE,Night City SB
ENTITY:DEXTER_DESHAWN,ENTITY,Dexter DeShawn,PERSON,HUMAN,FIXER,,,,ACTIVE,Night City SB
ENTITY:FARIDA_MALIK,ENTITY,Farida Malik,PERSON,HUMAN,FIXER,,,,ACTIVE,Wildside
ENTITY:MAMA_WELLES,ENTITY,Mama Welles,PERSON,HUMAN,FIXER,,,,ACTIVE,Wildside
ENTITY:BLUE_GLASS,ENTITY,Blue Glass,PERSON,HUMAN,FIXER,,,,ACTIVE,Wildside/Fixer
ENTITY:EDDIE_THE_SUIT,ENTITY,Eddie “The Suit”,PERSON,HUMAN,FIXER,,,,ACTIVE,Wildside/Downtown
ENTITY:JOHNNY_BOUNCE,ENTITY,Johnny Bounce,PERSON,HUMAN,FIXER,,,,ACTIVE,Wildside/NC SB
ENTITY:FAT_LARRY,ENTITY,“Fat Larry”,PERSON,HUMAN,FIXER,,,,ACTIVE,Wildside
ENTITY:MISS_MOLLY,ENTITY,Miss Molly,PERSON,HUMAN,FIXER,,,,ACTIVE,Wildside/NC SB
ENTITY:MR_KERNIGHAN,ENTITY,Mr. Kernighan,PERSON,HUMAN,FIXER,,,,ACTIVE,Wildside
ENTITY:KERRY_CASABLANCAS,ENTITY,Kerry Casablancas,PERSON,HUMAN,FIXER,,,,ACTIVE,Wildside
ENTITY:JACK_SLICK_SANTOS,ENTITY,Jack “Slick” Santos,PERSON,HUMAN,FIXER,,,,ACTIVE,Night City SB
ENTITY:CHUCHO_ORTIZ,ENTITY,Chucho Ortiz,PERSON,HUMAN,FIXER,,,,ACTIVE,Wildside
ENTITY:MISHA_POPOV,ENTITY,Misha Popov,PERSON,HUMAN,FIXER,,,,ACTIVE,Wildside
ENTITY:LESTER_BIG_MAN_BANKS,ENTITY,Lester “Big Man” Banks,PERSON,HUMAN,FIXER,,,,ACTIVE,Wildside
ENTITY:SALVATORE_MORELLI,ENTITY,Salvatore Morelli,PERSON,HUMAN,FIXER,,,,ACTIVE,Wildside/NC SB
ENTITY:YURI_BARANOV,ENTITY,Yuri Baranov,PERSON,HUMAN,FIXER,,,,ACTIVE,Wildside
ENTITY:HEIDI_GUTIERREZ,ENTITY,Heidi Gutierrez,PERSON,HUMAN,FIXER,,,,ACTIVE,Night City SB
ENTITY:CHUBBY_DREXLER,ENTITY,“Chubby” Drexler,PERSON,HUMAN,FIXER,,,,ACTIVE,Wildside/Night City SB
ENTITY:HANS_THE_GHOST_STOLLER,ENTITY,Hans “The Ghost” Stoller,PERSON,HUMAN,FIXER,,,,ACTIVE,Wildside
ENTITY:JAX_MERC_MAN_LUCAS,ENTITY,Jax “Merc Man” Lucas,PERSON,HUMAN,FIXER,,,,ACTIVE,Wildside
ENTITY:ORLANDO_CHAVEZ,ENTITY,Orlando Chavez,PERSON,HUMAN,FIXER,,,,ACTIVE,Night City SB
ENTITY:PATSY_THE_RAT_FORRESTER,ENTITY,Patsy “The Rat” Forrester,PERSON,HUMAN,FIXER,,,,ACTIVE,Wildside
ENTITY:ZLATKO_MILOSEVIC,ENTITY,Zlatko Milosevic,PERSON,HUMAN,FIXER,,,,ACTIVE,Night City SB
ENTITY:ELENA_LA_JEFA_RAMOS,ENTITY,Elena “La Jefa” Ramos,PERSON,HUMAN,FIXER,,,,ACTIVE,Wildside/Heywood
ENTITY:MICKEY_QUICK_REESE,ENTITY,Mickey “Quick” Reese,PERSON,HUMAN,FIXER,,,,ACTIVE,Wildside
ENTITY:ROXANNE_RED_DELACROIX,ENTITY,Roxanne “Red” Delacroix,PERSON,HUMAN,FIXER,,,,ACTIVE,Wildside
ENTITY:CARL_NONOSE_DEWITT,ENTITY,Carl “No-Nose” DeWitt,PERSON,HUMAN,FIXER,,,,ACTIVE,Wildside
ENTITY:BILLY_THE_BOOK_RICHARDS,ENTITY,Billy “The Book” Richards,PERSON,HUMAN,FIXER,,,,ACTIVE,Night City SB
ENTITY:WINSTON_CLIP_JORDAN,ENTITY,Winston “Clip” Jordan,PERSON,HUMAN,FIXER,,,,ACTIVE,Wildside/Night City SB
ENTITY:ICEBLISS,ENTITY,Icebliss,PERSON,HUMAN,FIXER,,,,ACTIVE,
ENTITY:WRENCH_SAITO,ENTITY,“Wrench” Saito,PERSON,HUMAN,FIXER,,,,ACTIVE,
ENTITY:HOLLY_HEX,ENTITY,Holly Hex,PERSON,HUMAN,FIXER,,,,ACTIVE,
EVENT:GANG_SHAKEDOWN,EVENT,,,,,INCIDENT,,,,CP2020:UrbanEncounters
EVENT:STREET_CHASE,EVENT,,,,,RUN,,,,CP2020:UrbanEncounters
EVENT:FIXER_DEAL,EVENT,,,,,INCIDENT,,,,CP2020:UrbanEncounters
EVENT:POLICE_PATROL,EVENT,,,,,INCIDENT,,,,CP2020:UrbanEncounters
EVENT:SUDDEN_SHOOTOUT,EVENT,,,,,INCIDENT,,,,CP2020:UrbanEncounters
EVENT:CORPORATE_COURIER,EVENT,,,,,RUN,,,,CP2020:UrbanEncounters
EVENT:PUBLIC_PROTEST,EVENT,,,,,EVENT,,,,CP2020:UrbanEncounters
EVENT:BLACK_MARKET_POP_UP,EVENT,,,,,EVENT,,,,CP2020:UrbanEncounters
EVENT:RIPPERDOC_ENCOUNTER,EVENT,,,,,SERVICE,,,,CP2020:UrbanEncounters
EVENT:MEDIA_BLITZ,EVENT,,,,,EVENT,,,,CP2020:UrbanEncounters
EVENT:AI_GLITCH,EVENT,,,,,EVENT,,,,CP2020:UrbanEncounters
EVENT:RANDOM_BODY,EVENT,,,,,EVENT,,,,CP2020:UrbanEncounters
ENTITY:PSYCHO_BOOSTERS,ENTITY,Psycho Boosters,PERSON,HUMAN,,,,,ACTIVE,
ENTITY:CLOWN_GANG,ENTITY,Clown Gang,PERSON,HUMAN,,,,,ACTIVE,
ENTITY:YAKUZA_INFLUENCE,ENTITY,Yakuza Influence,PERSON,HUMAN,,,,,ACTIVE,
ENTITY:CHROMED_STREET_BRAWLERS,ENTITY,Chromed Street Brawlers,PERSON,HUMAN,,,,,ACTIVE,
ENTITY:CHARISMATIC_GANGS,ENTITY,Charismatic Gangs,PERSON,HUMAN,,,,,ACTIVE,
ENTITY:NETRUNNERSWEIRD,ENTITY,Netrunners/Weird,PERSON,HUMAN,,,,,ACTIVE,
ENTITY:PARTSSALVAGE,ENTITY,Parts/Salvage,PERSON,HUMAN,,,,,ACTIVE,
ENTITY:PATRIOTSEXMIL,ENTITY,Patriots/Ex-Mil,PERSON,HUMAN,,,,,ACTIVE,
ENTITY:PURISTBORGS,ENTITY,Purist/Borgs,PERSON,HUMAN,,,,,ACTIVE,
ENTITY:MOTORCYCLE_GANG,ENTITY,Motorcycle Gang,PERSON,HUMAN,,,,,ACTIVE,
ENTITY:OUTLAW_NOMADS,ENTITY,Outlaw Nomads,PERSON,HUMAN,,,,,ACTIVE,
ENTITY:DEFENDERSACTIVISTS,ENTITY,Defenders/Activists,PERSON,HUMAN,,,,,ACTIVE,
Increased RAM Module,GEAR,ARTIFACT,,,,,Core Rulebook p.103,,,Upgrades RAM for faster data processing
Stealth Module,GEAR,ARTIFACT,,,,,Chromebook 1 p.45,,,Enhances netrunner stealth in cyberspace
Fast-Response Processor,GEAR,ARTIFACT,,,,,Core Rulebook p.104,,,Processor upgrade to reduce latency
Firewall Booster,GEAR,ARTIFACT,,,,,Chromebook 2 p.32,,,Improves deck's defensive capabilities
Encrypted Comms Module,GEAR,ARTIFACT,,,,,Chromebook 1 p.48,,,Provides secure communications with encryption
Virtuality Enhancer,GEAR,ARTIFACT,,,,,Core Rulebook p.105,,,Improves immersion and sensory feedback
Quickjack Upgrade,GEAR,ARTIFACT,,,,,Chromebook 2 p.34,,,Reduces time to jack into the net
Data Stream Accelerator,GEAR,ARTIFACT,,,,,Chromebook 1 p.50,,,Improves data transfer rates
Signal Cloak,GEAR,ARTIFACT,,,,,Chromebook 3 p.44,,,Minimizes netrunner's signal footprint
Neural Feedback Dampener,GEAR,ARTIFACT,,,,,CyberGeneration p.77,,,Reduces neural feedback intensity
Auxiliary Power Supply,GEAR,ARTIFACT,,,,,Core Rulebook p.106,,,Provides additional power reserves
Signal Booster,GEAR,ARTIFACT,,,,,Chromebook 2 p.35,,,Extends wireless range and signal strength
Adaptive Interface,GEAR,ARTIFACT,,,,,Chromebook 1 p.49,,,Customizable interface for enhanced control
Cryo-Cooling System,GEAR,ARTIFACT,,,,,Core Rulebook p.107,,,Advanced cooling to prevent overheating
Memory Expansion Module,GEAR,ARTIFACT,,,,,Chromebook 2 p.31,,,Expands deck's data storage capacity
EMP Shielding,GEAR,ARTIFACT,,,,,Chromebook 3 p.42,,,Protects deck electronics from EMP damage
Quantum Processor,GEAR,ARTIFACT,,,,,Chromebook 3 p.46,,,Top-tier processor for advanced computations
Data Encryption Suite,GEAR,ARTIFACT,,,,,Core Rulebook p.108,,,Advanced encryption for data protection
Subspace Network Interface,GEAR,ARTIFACT,,,,,Chromebook 3 p.50,,,Enables connection to subspace networks
Neuro-Link Accelerator,GEAR,ARTIFACT,,,,,Chromebook 2 p.37,,,Accelerates neural signal processing
Multi-Wave Signal Processor,GEAR,ARTIFACT,,,,,Chromebook 3 p.48,,,Processes multiple data streams simultaneously
Optical Camouflage Interface,GEAR,ARTIFACT,,,,,Chromebook 3 p.49,,,Displays visual info to mask netrunner presence
Bio-Neural Feedback Dampener,GEAR,ARTIFACT,,,,,Core Rulebook p.109,,,Reduces adverse neural effects from deck use
Signal Disruptor Module,GEAR,ARTIFACT,,,,,Chromebook 3 p.51,,,Disrupts enemy signal tracking temporarily
Holographic Projection Unit,GEAR,ARTIFACT,,,,,CyberGeneration p.81,,,Projects holographic decoys or interface elements
Nanite Repair System,GEAR,ARTIFACT,,,,,Maximum Metal p.57,,,Uses nanobots for rapid repair of minor damage
Thermal Management System,GEAR,ARTIFACT,,,,,Chromebook 2 p.38,,,Regulates heat production and dispersal
Subroutine Expansion Slots,GEAR,ARTIFACT,,,,,Core Rulebook p.110,,,Adds slots for additional software subroutines
Virtual Reality Optics,GEAR,ARTIFACT,,,,,Chromebook 2 p.39,,,Upgrades visual interface for enhanced immersion
Signal Integrity Enhancer,GEAR,ARTIFACT,,,,,Chromebook 3 p.52,,,Improves stability of wireless connections
Data Compression Module,GEAR,ARTIFACT,,,,,Core Rulebook p.111,,,Compresses data to speed transfers
Encrypted Virtual Channels,GEAR,ARTIFACT,,,,,Chromebook 3 p.53,,,Creates secure data tunnels
Adaptive Firewall,GEAR,ARTIFACT,,,,,Chromebook 3 p.54,,,Dynamically adjusts defenses based on threats
Auxiliary Cooling Fans,GEAR,ARTIFACT,,,,,Core Rulebook p.112,,,Enhances airflow to prevent overheating
Quantum Encryption Chip,GEAR,ARTIFACT,,,,,Chromebook 3 p.55,,,Uses quantum tech for unbreakable encryption
Neural Interface Upgrade,GEAR,ARTIFACT,,,,,CyberGeneration p.82,,,Improves connection quality between deck and user
Multi-Layer Defense Protocol,GEAR,ARTIFACT,,,,,Chromebook 3 p.56,,,Combines multiple defensive software layers
Signal Amplifier,GEAR,ARTIFACT,,,,,Chromebook 2 p.40,,,Increases signal strength for longer connection range
Cognitive Booster,GEAR,ARTIFACT,,,,,CyberGeneration p.83,,,Enhances user cognitive function during netrunning
Self-Healing Circuits,GEAR,ARTIFACT,,,,,Maximum Metal p.58,,,Automatically repairs minor circuit damage
Environmental Shielding,GEAR,ARTIFACT,,,,,Chromebook 3 p.57,,,Protects deck from extreme environmental conditions
Nano-Coated Circuitry,GEAR,ARTIFACT,,,,,Chromebook 3 p.58,,,Coating to prevent corrosion and wear
Reactive Stealth Software,GEAR,ARTIFACT,,,,,Chromebook 3 p.59,,,Software that dynamically alters signature
Voice Command Module,GEAR,ARTIFACT,,,,,Core Rulebook p.113,,,Enables voice control for deck functions
AI Co-Processor,GEAR,ARTIFACT,,,,,Chromebook 3 p.60,,,Supports AI-assisted netrunning
Backup Power Cell,GEAR,ARTIFACT,,,,,Core Rulebook p.114,,,Secondary power source for uninterrupted use
EVENT:CORP_EXEC_MURDERED_0,EVENT,Corp Exec Murdered,,,,TIMELINE,,,ACTIVE,
EVENT:KEY_WITNESS_DISAPPEARS_1,EVENT,Key Witness Disappears,,,,TIMELINE,,,ACTIVE,
EVENT:RIPPERDOC_HIDES_EVIDENCE_2,EVENT,Ripperdoc Hides Evidence,,,,TIMELINE,,,ACTIVE,
EVENT:GANG_WAR_IGNITES_3,EVENT,Gang War Ignites,,,,TIMELINE,,,ACTIVE,
EVENT:MEDIA_LEAK_4,EVENT,Media Leak,,,,TIMELINE,,,ACTIVE,
EVENT:SABOTAGE_DISCOVERED_5,EVENT,Sabotage Discovered,,,,TIMELINE,,,ACTIVE,
EVENT:PC_BETRAYED_6,EVENT,PC Betrayed,,,,TIMELINE,,,ACTIVE,
EVENT:NETRUNNER_BREACH_7,EVENT,Netrunner Breach,,,,TIMELINE,,,ACTIVE,
EVENT:POLICE_RAID_8,EVENT,Police Raid,,,,TIMELINE,,,ACTIVE,
EVENT:ALLIES_TURN_ON_YOU_9,EVENT,Allies Turn On You,,,,TIMELINE,,,ACTIVE,
EVENT:DISASTER_STRIKES_10,EVENT,Disaster Strikes,,,,TIMELINE,,,ACTIVE,
EVENT:CONTACT_ARRIVES_11,EVENT,Contact Arrives,,,,TIMELINE,,,ACTIVE,
MEDIA_RESOURCE:646F2DF4-AECF-4D39-B00C-D584AD005B11,MEDIA_RESOURCE,Campaign Note,,,,,,,ACTIVE,DERIVED:[CAMPAIGN_NOTES]
ARTIFACT:REINFORCED_ARMOR_PLATING,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:Corebook:120
ARTIFACT:TURBOCHARGER_ENGINE_UPGRADE,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:MaxMetal:51
ARTIFACT:ELECTRONIC_COUNTERMEASURES_ECM,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:Chromebook3-4:70
ARTIFACT:HYDRAULIC_SUSPENSION_UPGRADE,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:MaxMetal:52
ARTIFACT:SMOKE_DISPENSER_SYSTEM,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:Corebook:121
ARTIFACT:NITRO_BOOST_SYSTEM,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:MaxMetal:51
ARTIFACT:HEAVY_DUTY_TIRES,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:Chromebook3-4:22
ARTIFACT:STEALTH_PAINT_COATING,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:Chromebook3-4:69
ARTIFACT:REMOTE_CONTROL_MODULE,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:Chromebook3-4:77
ARTIFACT:AUTO_REPAIR_NANOBOTS,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:MaxMetal:54
ARTIFACT:THERMAL_IMAGING_SYSTEM,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:Chromebook3-4:71
ARTIFACT:ARMORED_GLASS_WINDOWS,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:Corebook:122
ARTIFACT:INTEGRATED_WEAPON_MOUNTS,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:MaxMetal:53
ARTIFACT:ADVANCED_GPS_NAVIGATION,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:Chromebook3-4:72
ARTIFACT:REACTIVE_ARMOR_PANELS,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:MaxMetal:60
ARTIFACT:EMP_SHIELDING,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:Chromebook3-4:73
ARTIFACT:ENHANCED_COOLING_SYSTEM,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:MaxMetal:51
ARTIFACT:REMOTE_SURVEILLANCE_CAMERAS,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:Chromebook3-4:70
ARTIFACT:TURBOJET_BOOSTER,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:MaxMetal:75
ARTIFACT:LIGHTWEIGHT_COMPOSITE_FRAME,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:Chromebook3-4:68
ARTIFACT:NIGHT_VISION_OPTICS,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:Chromebook3-4:71
ARTIFACT:REINFORCED_FUEL_TANK,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:MaxMetal:53
ARTIFACT:ADVANCED_SUSPENSION_DAMPERS,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:MaxMetal:53
ARTIFACT:INFRARED_TRACKING_SYSTEM,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:Chromebook3-4:72
ARTIFACT:DRIVER_BIO_MONITORING_SYSTEM,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:Corebook:121
ARTIFACT:STABILIZER_GYROSCOPES,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:Chromebook3-4:69
ARTIFACT:NANOCOATED_SURFACES,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:MaxMetal:57
ARTIFACT:SENSOR_ARRAY_UPGRADE,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:Chromebook3-4:71
ARTIFACT:ELECTRONIC_ANTI_THEFT,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:Corebook:120
ARTIFACT:SUPERCHARGER,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:MaxMetal:52
ARTIFACT:ADVANCED_ARMOR_PLATING,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:MaxMetal:60
ARTIFACT:REMOTE_TURRET_CONTROL,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:MaxMetal:54
ARTIFACT:ACTIVE_CAMOUFLAGE_SYSTEM,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:Chromebook3-4:76
ARTIFACT:EMERGENCY_MEDICAL_STATION,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:Corebook:123
ARTIFACT:HEAVY_DUTY_BRAKING_SYSTEM,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:MaxMetal:52
